depMapID,CCLE_ID,Name,Pathology,Site_Primary,Site_Subtype1,Site_Subtype2,Site_Subtype3,Histology,Hist_Subtype1,Hist_Subtype2,Hist_Subtype3,Gender,Life_Stage,Age,Race,Geo_Loc,inferred_ethnicity,Site_Of_Finding,Disease,Annotation_Source,Original.Source.of.Cell.Line,Characteristics,Growth.Medium,Supplements,Freezing.Medium,Doubling.Time.from.Vendor,Doubling.Time.Calculated.hrs,type,type_refined,PATHOLOGIST_ANNOTATION,mutRate,tcga_code
ACH-000863,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,DBTRG-05MG,primary,central_nervous_system,brain,NS,NS,glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,NS,female,,59.0,caucasian,,Caucasian,,,CCLE,ATCC,ADHERENT FIBROBLAST,RPMI-1640+10% FBS,"HEPES, ADENOSINE TRIPHOSPHATE, AMINO ACIDS",5% DMSO,,54.2,glioma,glioma,CNS:Glioma_HighGrade,204.713137,GBM
ACH-000864,COLO684_ENDOMETRIUM,COLO 684,primary,endometrium,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,63.0,,,Caucasian,,,CCLE,ECACC,,,,,,,endometrium,endometrium,Endometrium:Carcinoma,235.4484219,UCEC
ACH-000865,KYSE450_OESOPHAGUS,KYSE-450,primary,oesophagus,middle_third,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,59.0,asian,japan,Asian,,well differentiated invasive eosphageal squamous cell carcinoma,CCLE,GNF,,,,,~ 30 hrs,,esophagus,esophagus,Oesophagus:Carcinoma,324.7573697,ESCA
ACH-000866,NCIH1048_LUNG,NCI-H1048,metastasis,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,female,,,,,African_american,pleura,,CCLE,ATCC,Adherent epthelial,RPMI-1640 + 10% FBS,"5ug/ml insulin, 10ug/ml transferrin, 3.0x10^-8 M Na Selenite (added 5ml Insulin-Transferrin-Selenium); 1.0x10^-8 M Hydrocortisone, 1.0x10^-8 beta estradiol, 2mM L-glutamine, 10mM HEPES",5%DMSO,,42.7,lung_small_cell,lung_small_cell,Lung:SCLC,246.7023651,SCLC
ACH-000867,CHAGOK1_LUNG,ChaGo-K-1,primary,lung,NS,NS,NS,carcinoma,NS,NS,NS,male,,45.0,,,Caucasian,,,CCLE,ECACC,,,,,,,lung_NSC,lung_NSC,Lung:Others,225.7579361,UNABLE TO CLASSIFY
ACH-000869,NCIH1568_LUNG,NCI-H1568,metastasis,lung,NS,NS,NS,carcinoma,non_small_cell_carcinoma,NS,NS,female,,48.0,caucasian,,Caucasian,lymph_node,,CCLE,ATCC,adherent,RPMI+10%FBS,,5% DMSO,,67.0,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,238.7618945,LUAD
ACH-000871,NCIH510_LUNG,NCI-H510,primary,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,male,,56.0,caucasian,,Caucasian,,,CCLE,ATCC,mixed line,F-12K  ATCC  + 10% FBS,,5% DMSO,,979.0,lung_small_cell,lung_small_cell,Lung:SCLC,259.731865,SCLC
ACH-000873,KYSE270_OESOPHAGUS,KYSE-270,primary,oesophagus,middle_third,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,79.0,asian,japan,Asian,,,CCLE,DSMZ,Adherent,RPMI + 10 % FBS,,5% DMSO,,153.6,esophagus,esophagus,Oesophagus:Carcinoma,245.3804386,ESCA
ACH-000874,RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RS4;11,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,acute_lymphoblastic_B_cell_leukaemia,NS,NS,female,,32.0,caucasian,,Caucasian,,,CCLE,ATCC,Suspension,RPMI-1640+10% FBS,,5%DMSO,,181.7,B-cell_ALL,B-cell_ALL,Leukemia:ALL,266.6254865,ALL
ACH-000875,NCIH2347_LUNG,NCI-H2347,primary,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,54.0,caucasian,,Caucasian,,lung_cancer,CCLE,ATCC,"Mixed, majority adherent",RPMI 1640 +10% FBS,,5%DMSO,,181.8,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,250.704126,LUAD
ACH-000876,MDAMB415_BREAST,MDA-MB-415,metastasis,breast,NS,NS,NS,carcinoma,NS,NS,NS,female,,38.0,caucasian,,Caucasian,pleura,breast_adenocarcinoma,CCLE,ATCC,adherent epithelial,RPMI-1640 + 15% FBS,0.01 mg/ml insulin; 0.01 mg/ml glutathione,5%DMSO,,184.8,breast,breast,Breast:Carcinoma,229.0732806,BRCA
ACH-000878,HCC15_LUNG,HCC-15,primary,lung,NS,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,47.0,african_american,,African_american,,lung_cancer,CCLE,DSMZ,mixed; dt= 72-96 hrs,RPMI-1640 + 10%FBS,,5% DMSO,,51.7,lung_NSC,lung_NSC,Lung:NSCLC_Squamous,264.6207321,LUSC
ACH-000879,MFE296_ENDOMETRIUM,MFE-296,primary,endometrium,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,68.0,caucasian,,Caucasian,,,CCLE,,,RPM:MEM +20% FBS,"2mM L-glutamine, Insulin, Transferrin, Selenite",,,45.07,endometrium,endometrium,Endometrium:Carcinoma,267.7106602,UCEC
ACH-000880,AGS_STOMACH,AGS,primary,stomach,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,54.0,caucasian,,Caucasian,,,CCLE,NIBRI,,,,,,,stomach,stomach,Gastric:Carcinoma,279.1727872,STAD
ACH-000881,MELJUSO_SKIN,MEL-JUSO,primary,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,female,,58.0,,,Caucasian,,melanoma,CCLE,DSMZ,"Adherent epithelial, monolayer",RPMI-1640+10% FBS,,10%DMSO,,36.4,melanoma,melanoma,Skin:Melanoma,232.6444366,SKCM
ACH-000882,IGR1_SKIN,IGR-1,metastasis,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,male,,42.0,,,Caucasian,lymph_node,,CCLE,,Epithelial adherent,DMEM + 10% FBS,,5%DMSO,,46.3,melanoma,melanoma,Skin:Melanoma,250.6880546,SKCM
ACH-000883,SW1783_CENTRAL_NERVOUS_SYSTEM,SW 1783,primary,central_nervous_system,brain,NS,NS,glioma,astrocytoma_Grade_III,anaplastic,NS,male,,68.0,caucasian,,Caucasian,,,CCLE,NIBRI,,,,,,,glioma,glioma,CNS:Glioma_HighGrade,273.8360546,LGG
ACH-000885,TOV21G_OVARY,TOV-21G,primary,ovary,NS,NS,NS,carcinoma,clear_cell_carcinoma,NS,NS,female,,62.0,,,Caucasian,,,CCLE,,Adherent,MCDB 105 1:1 Media 199 +10%FBS,,5%DMSO,,44.1,ovary,ovary,Ovary:Carcinoma,241.6461598,OV
ACH-000886,NCIH2009_LUNG,NCI-H2009,metastasis,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,68.0,caucasian,,Caucasian,lymph_node,lung_cancer,CCLE,ATCC,,DMEM:HAM's F12  1:1  +5% FBS,"0.005 mg/ml Insulin, 0.01 mg/ml transferrin, 30 nM sodium selenite, 10 nM hydrocortisone, 10 nM beta estradiol, 10 mM HEPES, 1 mM L-glutamine",5%DMSO,,53.7,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,295.7446546,LUAD
ACH-000888,NCIH1793_LUNG,NCI-H1793,primary,lung,NS,NS,NS,carcinoma,non_small_cell_carcinoma,NS,NS,female,,52.0,,,Caucasian,,,CCLE,ATCC,adherent; epithelial,DMEM:F12,plethora; see sheet,5% DMSO,,98.1,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,282.9219689,LUAD
ACH-000890,SW1271_LUNG,SW 1271,primary,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,male,,69.0,caucasian,,Caucasian,,,CCLE,ATCC,adherent; epithelial,Leibovitz's L-15 Medium + 10%FBS,,5%DMSO,,,lung_small_cell,lung_small_cell,Lung:SCLC,261.0557486,SCLC
ACH-000892,NCIH1563_LUNG,NCI-H1563,primary,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,,,,Caucasian,,,CCLE,ATCC,adherent,RPMI+10%FBS,,5% DMSO,,165.5,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,272.0403023,LUAD
ACH-000893,NCIH1651_LUNG,NCI-H1651,primary,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,71.0,,,Caucasian,,,CCLE,ATCC,adherent,DMEM:F12 (1:1) + 10% FBS,"0.02 mg/ml insulin, 0.01 mg/ml transferrin, 25 nM sodium selenite, 50 nM Hydrocortisone, 1 ng/ml EGF(don't filter), 0.01 mM ethanolamine, 0.01 mM phosphorylethanolamine, 100 pM triiodothyronine, 0.5% bovine serum albumin, 0.5 mM sodium pyruvate,  2mM L-glutamine, 10nM HEPES",5% DMSO,,138.7,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,272.2196239,LUAD
ACH-000894,NCIH1869_LUNG,NCI-H1869,metastasis,lung,NS,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,58.0,caucasian,,Caucasian,pleura,,CCLE,ATCC,Adherent,RPMI 1640+10%FBS,,5%DMSO,,207.3,lung_NSC,lung_NSC,Lung:NSCLC_Squamous,425.9997682,LUSC
ACH-000895,CL34_LARGE_INTESTINE,CL-34,primary,large_intestine,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,,,,Caucasian,,,CCLE,DSMZ,epithelial-like cells growing as monolayer; cells do not grow to complete confluency,DMEM:HAM's F12  1:1  +20% FBS,,10%DMSO,~  48 hrs,,colorectal,colorectal,Colorectal:Carcinoma,289.0129884,COAD/READ
ACH-000896,647V_URINARY_TRACT,647-V,primary,urinary_tract,bladder,NS,NS,carcinoma,transitional_cell_carcinoma,NS,NS,male,,,,,Caucasian,,,CCLE,DSMZ,Adherent,DMEM +15%FBS,2 mM L-glutamine,10% DMSO,,92.4,urinary_tract,urinary_tract,Bladder:Carcinoma,262.2241885,BLCA
ACH-000900,NCIH23_LUNG,NCI-H23,primary,lung,NS,NS,NS,carcinoma,non_small_cell_carcinoma,NS,NS,male,,51.0,african_american,,African_american,,non_small_cell_lung_cancer,CCLE,ATCC,adherent,RPMI 1640 + 10% FBS,,5% DMSO,,58.6,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,261.733481,LUAD
ACH-000902,CAL148_BREAST,CAL-148,metastasis,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,female,,58.0,,france,Caucasian,pleura,breast_cancer,CCLE,DSMZ,Epitheloid cells as single cells or as clumps in suspension and monolayer,DMEM+20%FBS,,,30-40hrs,60.0,breast,breast,Breast:Carcinoma,280.808519,BRCA
ACH-000903,FTC133_THYROID,FTC-133,metastasis,thyroid,NS,NS,NS,carcinoma,follicular_carcinoma,NS,NS,male,,42.0,,,Caucasian,lymph_node,,CCLE,ECACC,ADHERENT,DMEM:F12+10% FBS,2mM L-GLUTAMINE,5%DMSO,,52.0,thyroid,thyroid,Thyroid:Carcinoma,371.3529985,THCA
ACH-000905,5637_URINARY_TRACT,5637,primary,urinary_tract,bladder,NS,NS,carcinoma,NS,NS,NS,male,,68.0,caucasian,,Asian,,,CCLE,,adherent,RPMI1640+10%FBS,,5%DMSO,,60.9,urinary_tract,urinary_tract,Bladder:Carcinoma,278.0195779,BLCA
ACH-000906,ES2_OVARY,ES-2,primary,ovary,NS,NS,NS,carcinoma,clear_cell_carcinoma,NS,NS,female,,47.0,african_american,,Caucasian,,ovarian_cancer,CCLE,ATCC,ADHERENT FIBROBLASTS,McCOY'S5A + 10%FBS,,5% DMSO,,25.8,ovary,ovary,Ovary:Carcinoma,317.8007086,OV
ACH-000910,MDAMB453_BREAST,MDA-MB-453,metastasis,breast,NS,NS,NS,carcinoma,NS,NS,NS,female,,48.0,caucasian,,Caucasian,pericardial_effusion,breast_cancer,CCLE,NIBRI,,,,,,,breast,breast,Breast:Carcinoma,295.7364988,BRCA
ACH-000911,NUGC3_STOMACH,NUGC-3,primary,stomach,NS,NS,NS,carcinoma,NS,NS,NS,male,,72.0,,,Asian,,,CCLE,JHSF,Epithelial-like,RPMI1640+10%FBS,,5%DMSO,,34.2,stomach,stomach,Gastric:Carcinoma,334.9102022,STAD
ACH-000913,ESS1_ENDOMETRIUM,ESS-1,primary,endometrium,NS,NS,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,NS,NS,female,,76.0,caucasian,,Caucasian,,,CCLE,,,,,5% DMSO,120hrs??,49.1,endometrium,endometrium,Endometrium:Others,369.3726971,UCEC
ACH-000914,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HT,metastasis,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,B_cell_lymphoma_unspecified,NS,NS,male,,70.0,caucasian,,Caucasian,pleura,,CCLE,NIBRI,,,,,,,lymphoma_other,B-cell_lymphoma_other,Lymphoma:NH_B_cell,442.9371418,DLBC
ACH-000915,IPC298_SKIN,IPC-298,primary,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,female,,64.0,,,Caucasian,,,CCLE,DSMZ,Adherent,RPMI 1640+10%FBS,,5% DMSO,30 hrs,29.0,melanoma,melanoma,Skin:Melanoma,317.892098,SKCM
ACH-000916,NCIH1573_LUNG,NCI-H1573,metastasis,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,35.0,caucasian,,Caucasian,soft_tissue,,CCLE,ATCC,Adherent,DMEM/F12(1:1) +10 % FBS,".02 mg/ml insulin, .01 mg/ml transferrin, 25nM sodium selenite, 1ng/mL EGF,  50 nM hydrocortisone, 2 mM L-glutamine, 0.5 sodium pyruvate",5% DMSO,,118.2,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,337.2852014,LUAD
ACH-000917,TE4_OESOPHAGUS,TE-4,primary,oesophagus,NS,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,,,,,,Asian,,,CCLE,RIKEN,epithelial-like,RPMI 1640 +10%FBS,,,,,esophagus,esophagus,Oesophagus:Carcinoma,398.1513421,ESCA
ACH-000918,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLT-16,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,acute_lymphoblastic_T_cell_leukaemia,NS,NS,female,,5.0,,,African_american,,,CCLE,DSMZ,round to elongated single cells growing in suspention,80-90% RPMI 1640 +10-20% h. i. FBS,,,~  30 hrs,,T-cell_ALL,T-cell_ALL,Leukemia:ALL,346.9044201,ALL
ACH-000919,IM95_STOMACH,IM95,primary,stomach,NS,NS,NS,carcinoma,intestinal_adenocarcinoma,NS,NS,male,,63.0,asian,japan,Asian,,,CCLE,HSRRB,Adherent,DMEM +10%FBS,10mg/L insulin,5% DMSO,,40.2,stomach,stomach,Gastric:Carcinoma,387.6541767,STAD
ACH-000920,CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CML-T1,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,blast_phase_chronic_myeloid_leukaemia,NS,NS,female,,36.0,,,Asian,,,CCLE,DSMZ,"single, round cells insuspension",90 % Iscove's MDMD or RPMI 1640 + 10% h.i. FBS,,,~  48-60 hrs,,CML,CML,Leukemia:CML,383.5382966,LCML
ACH-000922,RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RCH-ACV,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,acute_lymphoblastic_B_cell_leukaemia,NS,NS,female,,8.0,,,Caucasian,,acute lymphoblastic leukemia,CCLE,DSMZ,small round cells growing singly or in small clumps in suspention; accasional adherent cells present,80-90% RPMI 1640 +10-20% h.i. FBS,,,~  30-50 hrs,39.3,leukemia_other,leukemia_other,Leukemia:ALL,348.9953553,ALL
ACH-000924,NCIH2172_LUNG,NCI-H2172,primary,lung,NS,NS,NS,carcinoma,non_small_cell_carcinoma,NS,NS,female,,,,,African_american,,,CCLE,ATCC,Adherent,RPMI+10%FBS,,5% DMSO,,55.0,lung_NSC,lung_NSC,Lung:NSCLC_Others,395.8472824,UNABLE TO CLASSIFY
ACH-000926,HT55_LARGE_INTESTINE,HT55,primary,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,,,,,,Caucasian,,,CCLE,ECACC,,,,,,,colorectal,colorectal,Colorectal:Carcinoma,390.8079423,COAD/READ
ACH-000927,BT474_BREAST,BT-474,primary,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,female,,60.0,caucasian,,Caucasian,,breast_cancer,CCLE,NIBRI,,,,,,,breast,breast,Breast:Carcinoma,359.6409124,BRCA
ACH-000929,NCIH2110_LUNG,NCI-H2110,metastasis,lung,NS,NS,NS,carcinoma,non_small_cell_carcinoma,NS,NS,,,,,,African_american,pleura,,CCLE,GNF,,,,,,,lung_NSC,lung_NSC,Lung:NSCLC_Others,405.948948,UNABLE TO CLASSIFY
ACH-000930,HCC1569_BREAST,HCC1569,primary,breast,NS,NS,NS,carcinoma,metaplastic_carcinoma,NS,NS,female,,70.0,african_american,,African_american,,metaplastic_breast_carcinoma,CCLE,,mixed,RPMI1640+10%FBS,,5%DMSO,,,breast,breast,Breast:Carcinoma,486.8665091,BRCA
ACH-000932,SNU1_STOMACH,SNU-1,metastasis,stomach,NS,NS,NS,carcinoma,undifferentiated_adenocarcinoma,NS,NS,male,,44.0,asian,,Asian,ascites,poorly_differentiated_gastric carcinoma,CCLE,NIBRI,,,,,,,stomach,stomach,Gastric:Carcinoma,456.8609593,STAD
ACH-000934,MDAMB361_BREAST,MDA-MB-361,metastasis,breast,NS,NS,NS,carcinoma,NS,NS,NS,female,,40.0,caucasian,,Caucasian,central_nervous_system,breast_cancer,CCLE,ATCC,loosely adherent epithelial,RPMI-20% FBS,,5% DMSO,,168.2,breast,breast,Breast:Carcinoma,413.9923146,BRCA
ACH-000935,MDST8_LARGE_INTESTINE,MDST8,primary,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,,,,,,Caucasian,,,CCLE,ECACC,adherent,DMEM+10% FBS,2mM L-glutamine,5% DMSO,,40.9,colorectal,colorectal,Colorectal:Carcinoma,368.6769634,COAD/READ
ACH-000936,EFO27_OVARY,EFO-27,metastasis,ovary,NS,NS,NS,carcinoma,mucinous_carcinoma,NS,NS,female,,36.0,,,Caucasian,omentum,,CCLE,NIBRI,,,,,,,ovary,ovary,Ovary:Carcinoma,426.5639766,OV
ACH-000937,PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PF-382,metastasis,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,acute_lymphoblastic_T_cell_leukaemia,NS,NS,female,,6.0,,,Caucasian,pleura,TALL,CCLE,DSMZ,"single, round to oval cells in suspention",90% RPMI 1640 +10% h.i. FBS,,,~  70 hrs,,T-cell_ALL,T-cell_ALL,Leukemia:ALL,514.4327731,ALL
ACH-000938,NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NALM-6,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,acute_lymphoblastic_B_cell_leukaemia,NS,NS,male,,19.0,,,Caucasian,,,CCLE,DSMZ,"single, small, round cells in suspention",90% RPMI 1640 +10% h. i. FBS,,,~  36 hrs,,B-cell_ALL,B-cell_ALL,Leukemia:ALL,470.0581531,ALL
ACH-000939,SKUT1_SOFT_TISSUE,SK-UT-1,primary,soft_tissue,smooth_muscle,uterus,NS,leiomyosarcoma,NS,NS,NS,female,,75.0,caucasian,,Caucasian,,,CCLE,ATCC,adherent epithelial,EMEM + 10% FBS,,5%DMSO,,41.6,soft_tissue,soft_tissue,Soft_Tissue:Sarcoma_Leiomyo,448.08848,SARC
ACH-000940,AN3CA_ENDOMETRIUM,AN3 CA,metastasis,endometrium,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,55.0,caucasian,,Caucasian,lymph_node,,CCLE,ATCC,Adherent epithelial,EMEM + 10% FBS,,5% DMSO,,88.9,endometrium,endometrium,Endometrium:Carcinoma,485.2864575,UCEC
ACH-000943,RKO_LARGE_INTESTINE,RKO,primary,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,,,,,,African_american,,,CCLE,ATCC,adherent epithelial,EMEM+ 10% FBS,,5% DMSO,,25.6,colorectal,colorectal,Colorectal:Carcinoma,495.0790703,COAD/READ
ACH-000944,NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NAMALWA,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,Burkitt_lymphoma,NS,NS,female,,3.0,,,African_american,,lymphoma,CCLE,JCRB,Lymphoblast like; suspension,RPMI-1640+10% FBS,,5% DMSO,,54.1,lymphoma_Burkitt,lymphoma_Burkitt,Lymphoma:NH_B_cell,670.6935477,DLBC
ACH-000945,NCIH650_LUNG,NCI-H650,metastasis,lung,NS,NS,NS,carcinoma,bronchioloalveolar_adenocarcinoma,NS,NS,male,,,,,Caucasian,lymph_node,,CCLE,ATCC,Mixed cells,DMEM:F12,plethora; see sheet,5% DMSO,,90.6,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,436.1001821,LUAD
ACH-000947,OVK18_OVARY,OVK18,primary,ovary,NS,NS,NS,carcinoma,endometrioid_carcinoma,NS,NS,female,,,,,Asian,,,CCLE,Riken,Adherent,MEM+10% FBS,,5% DMSO,,49.7,ovary,ovary,Ovary:Carcinoma,545.552709,OV
ACH-000948,2313287_STOMACH,23132/87,primary,stomach,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,72.0,,,Caucasian,,,CCLE,DSMZ,aderent epithelial cells growing as confluent monolayers,90%RPMI 1640+10% h.i FBS,,10%DMSO,50 hrs,97.6,stomach,stomach,Gastric:Carcinoma,521.3552528,STAD
ACH-000949,TGBC11TKB_STOMACH,TGBC11TKB,metastasis,stomach,NS,NS,NS,carcinoma,NS,NS,NS,female,,,,,Asian,lymph_node,,CCLE,RIKEN,epithelial-like,DMEM +5%FBS,,,,,stomach,stomach,Gastric:Carcinoma,506.6036089,STAD
ACH-000950,LOVO_LARGE_INTESTINE,LoVo,metastasis,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,56.0,caucasian,,Caucasian,lymph_node,colorectal_cancer,CCLE,NIBRI,,,,,,,colorectal,colorectal,Colorectal:Carcinoma,453.4224896,COAD/READ
ACH-000951,NCIH2342_LUNG,NCI-H2342,primary,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,55.0,caucasian,,Caucasian,,,CCLE,ATCC,mix,DMEM:F12(1:1) + 10%FBS,".005 mg/ml insulin, .01 mg/ml transferrin, 30nM sodium selenite, 10 nM hydrocortisone, 10 nM beta estradiol,  2 mM L-glutamine",5 % DMSO,,324.8,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,508.1042285,LUAD
ACH-000953,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SUP-T1,metastasis,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,acute_lymphoblastic_T_cell_leukaemia,NS,NS,male,,8.0,caucasian,,Caucasian,pleura,,CCLE,NIBRI,,,,,,,T-cell_ALL,T-cell_ALL,Leukemia:ALL,509.7698434,ALL
ACH-000955,SNU407_LARGE_INTESTINE,SNU-407,metastasis,large_intestine,colon,NS,NS,carcinoma,NS,NS,NS,male,,37.0,asian,,Asian,,,CCLE,KCLB,epithelial; monolayer,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBS),10%",25mM Hepes and 25mM NaHCo3,,42 hrs,,colorectal,colorectal,Colorectal:Carcinoma,525.9938628,COAD/READ
ACH-000956,22RV1_PROSTATE,22Rv1,primary,prostate,NS,NS,NS,carcinoma,NS,NS,NS,male,,,,,Caucasian,,prostate_cancer,CCLE,ATCC,Adherent epithelial,RPMI-1640+10% FBS,,5%DMSO,,58.4,prostate,prostate,Prostate:Carcinoma,539.8308684,PRAD
ACH-000957,LS180_LARGE_INTESTINE,LS 180,primary,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,58.0,caucasian,,Caucasian,,colon_cancer,CCLE,,,,,,,,colorectal,colorectal,Colorectal:Carcinoma,529.8257616,COAD/READ
ACH-000958,SW48_LARGE_INTESTINE,SW48,primary,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,82.0,caucasian,,Caucasian,,,CCLE,NIBRI,,,,,,,colorectal,colorectal,Colorectal:Carcinoma,563.7096269,COAD/READ
ACH-000960,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Reh,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,acute_lymphoblastic_B_cell_leukaemia,NS,NS,female,,15.0,north_african,,Caucasian,,,CCLE,ATCC,Lymphoblast suspension,RPMI 1640+10%FBS,,5%DMSO,,62.7,B-cell_ALL,B-cell_ALL,Leukemia:ALL,485.4417354,ALL
ACH-000962,OC314_OVARY,OC 314,metastasis,ovary,NS,NS,NS,carcinoma,serous_carcinoma,NS,NS,female,,39.0,,,Caucasian,ascites,,CCLE,ICLC,Epithelial-like grown in monolayer,RPMI+10%FBS,2mM L-glutamine,5,,41.8,ovary,ovary,Ovary:Carcinoma,532.8167513,OV
ACH-000963,CCK81_LARGE_INTESTINE,CCK-81,primary,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,,,,,,Asian,,Colon Cancer,CCLE,,,EMEM+10% FBS,,5% DMSO,43hrs,266.5,colorectal,colorectal,Colorectal:Carcinoma,689.3931011,COAD/READ
ACH-000965,RL952_ENDOMETRIUM,RL95-2,primary,endometrium,NS,NS,NS,carcinoma,mixed_adenosquamous_carcinoma,NS,NS,female,,65.0,caucasian,,Caucasian,,,CCLE,NIBRI,,,,,,,endometrium,endometrium,Endometrium:Carcinoma,580.6253132,UCEC
ACH-000966,IGROV1_OVARY,IGROV1,primary,ovary,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,47.0,,,Caucasian,,ovarian_cancer,CCLE,NCI/DCTD,,RPMI-1640 + 10% FBS,,5%DMSO,,43.3,ovary,ovary,Ovary:Carcinoma,633.1090359,OV
ACH-000968,COLO792_SKIN,COLO 792,metastasis,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,male,,62.0,,,Caucasian,brain,,CCLE,ECACC,Epithelial adherent,RPMI+10%FBS,2Mm L-Glutamine,?,,155.8,melanoma,melanoma,Skin:Melanoma,587.5783867,SKCM
ACH-000969,KM12_LARGE_INTESTINE,KM12,primary,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,,,,,,Caucasian,,colon_cancer,CCLE,NIBRI,,,,,,,colorectal,colorectal,,558.2436121,COAD/READ
ACH-000970,SNUC5_LARGE_INTESTINE,SNU-C5,primary,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,77.0,asian,,Asian,,,CCLE,KCLB,epithelial; monolayer,"RPMI 1640  with L-glutamine (300mg/L), 90%; heat inactivated fetal bovine serum (FBS),10%",25mM Hepes and 25mM NaHCo3,,67 hrs,,colorectal,colorectal,Colorectal:Carcinoma,802.4440016,COAD/READ
ACH-000971,HCT116_LARGE_INTESTINE,HCT 116,primary,large_intestine,colon,NS,NS,carcinoma,NS,NS,NS,male,adult,,,,Caucasian,,colon_carcinoma,CCLE,NIBRI,,,,,,,colorectal,colorectal,Colorectal:Carcinoma,726.558281,COAD/READ
